path	type	lang_tree	template	title	bytes
/news-highlights/1424-applications-are-invited-for-the-following-vacant-post-at-indian-pharmacopoeia-commission-ipc-,-an-autonomous-organization-under-the-ministry-of-health-family-welfare,-ghaziabad,-through-manpower-resource-outsourcing-services-providing-agency-3.html	html	en	T2-article-detail	Applications are invited for the post of Assistant Grade 1 at Indian Pharmacopoeia Commission (IPC), an Autonomous organization under the Ministry of Health &amp; Family Welfare, Ghaziabad, through Manpower Resource Outsourcing Services Providing Agency - Indian Pharmacopoeia Commission	57251
/news-highlights/1426-walk-in-interview-is-going-to-be-held-on-28th-january-2026-for-filling-up-of-the-vacant-post-of-human-resource-associate-in-indian-pharmacopoeia-commission-ipc-,-an-autonomous-organization-under-the-ministry-of-health-family-welfare,-ghaziabad,-through-outsourcing-manpower-providing-agency.html	html	en	T2-article-detail	Walk-in Interview is going to be held on 28th January 2026 for filling up of the vacant post of Human Resource Associate in Indian Pharmacopoeia Commission (IPC), an Autonomous organization under the Ministry of Health &amp; Family Welfare, Ghaziabad - Indian Pharmacopoeia Commission	57155
/news-highlights/1428-strengthening-adverse-event-reporting-under-the-materiovigilance-programme-of-india-mvpi-%E2%80%93-compliance-by-medical-device-marketing-authorisation-holders.html	html	en	T2-article-detail	Strengthening Adverse Event Reporting under the Materiovigilance Programme of India (MvPI) – Compliance by Medical Device Marketing Authorisation Holders - Indian Pharmacopoeia Commission	56591
/news-highlights/1428-strengthening-adverse-event-reporting-under-the-materiovigilance-programme-of-india-mvpi-–-compliance-by-medical-device-marketing-authorisation-holders.html	html	en	T2-article-detail	Strengthening Adverse Event Reporting under the Materiovigilance Programme of India (MvPI) – Compliance by Medical Device Marketing Authorisation Holders - Indian Pharmacopoeia Commission	56591
/news-highlights/1429-the-government-of-puducherry,-department-of-drugs-control,-has-directed-all-marketing-authorization-holders-to-ensure-strict-compliance-by-promptly-reporting-all-medical-device-adverse-events-mdaes-to-the-ncc-mvpi,-ipc.html	html	en	T2-article-detail	The Government of Puducherry, Department of Drugs Control, has directed all Marketing Authorization Holders to ensure strict compliance by promptly reporting all Medical Device Adverse Events (MDAEs) to the NCC-MvPI, IPC. - Indian Pharmacopoeia Commission	56863
/news-highlights/143-three-months-certificate-course-on-pharmaceuticals-analysis-starting-from-01st-august-2017.html	html	en	T2-article-detail	Three Months Certificate Course on Pharmaceuticals Analysis Starting from 01st August 2017 - Indian Pharmacopoeia Commission	56300
/news-highlights/1430-webinar-on-guidance-to-academic-institutions-for-utilization-of-indian-pharmacopoeia-2026.html	html	en	T2-article-detail	Webinar on Guidance to Academic Institutions for Utilization of Indian Pharmacopoeia-2026 - Indian Pharmacopoeia Commission	59019
/news-highlights/1431-ipc-is-going-to-conduct-pt-round-04-2025-for-identification-by-ir-chromatographic-purity-by-hplc-in-chemical-discipline-drugs-pharmaceuticals.html	html	en	T2-article-detail	IPC is going to conduct PT round 04/2025 for Identification by IR &amp; Chromatographic Purity by HPLC in Chemical Discipline (Drugs &amp; Pharmaceuticals) - Indian Pharmacopoeia Commission	57841
/news-highlights/1432-result-for-the-post-of-scientific-assistant-ur-category-,-ipc-advertisement-was-published-in-employment-news-dated-18th-24th-january,-2025-,-written-examination-conducted-on-13-09-2025-at-jss-academy-of-technical-education-c-20-1,-c-block,-phase-2-industrial-area,-sector-62-noida,-uttar-pradesh.html	html	en	T2-article-detail	Result for the post of Scientific Assistant (UR Category), IPC (advertisement was published in Employment News dated 18th - 24th January, 2025), Written Examination conducted on 13-09-2025 at JSS Academy of Technical Education. - Indian Pharmacopoeia Commission	57596
/news-highlights/1434-walk-in-interview-is-going-to-be-held-on-24-02-2026-for-filling-up-of-the-vacant-positions-at-indian-pharmacopoeia-commission-ipc-,-an-autonomous-organization-under-the-ministry-of-health-family-welfare,-ghaziabad,-through-outsourcing-manpower-providing-agency.html	html	en	T2-article-detail	Walk-in Interview is going to be held on 24/02/2026 for filling up of the vacant positions at Indian Pharmacopoeia Commission (IPC), an Autonomous organization under the Ministry of Health &amp; Family Welfare, Ghaziabad - Indian Pharmacopoeia Commission	57190
/news-highlights/1435-registrations-now-open-scientific-conclave-and-interactive-session-on-indian-pharmacopoeia-ip-2026.html	html	en	T2-article-detail	Registrations Now Open | Scientific Conclave and Interactive Session on Indian Pharmacopoeia (IP) 2026 - Indian Pharmacopoeia Commission	57527
/news-highlights/1436-conference-on%20blood-and-blood-components-standards-in-the-indian-pharmacopoeia-2026-a-step-forward-in-strengthening-blood-transfusion-services-in-india.html	html	en	T2-article-detail	Conference on Blood and Blood Components Standards in the Indian Pharmacopoeia 2026: A Step Forward in Strengthening Blood Transfusion Services in India - Indian Pharmacopoeia Commission	58474
/news-highlights/1437-circular-issued-by-the-department-of-drugs-control,-government-of-puducherry.html	html	en	T2-article-detail	Circular issued by the Department of Drugs Control, Government of Puducherry - Indian Pharmacopoeia Commission	56415
/news-highlights/1438-walk-in-interview-is-going-to-be-held-on-10th-march-2026-for-filling-up-of-the-vacant-positions-at-indian-pharmacopoeia-commission-ipc-,-an-autonomous-organization-under-the-ministry-of-health-family-welfare,-ghaziabad.html	html	en	T2-article-detail	Walk-in Interview is going to be held on 10th March 2026 for filling up of the vacant positions at Indian Pharmacopoeia Commission (IPC), an Autonomous organization under the Ministry of Health &amp; Family Welfare, Ghaziabad - Indian Pharmacopoeia Commission	57226
/news-highlights/144-gst-number-for-indian-pharmacopoeia-commission.html	html	en	T2-article-detail	GST Number for Indian Pharmacopoeia Commission - Indian Pharmacopoeia Commission	56087
/news-highlights/1440-corrigendum-with-reference-to-the-advertisement-published-on-27-feb-2026-for-the-post-of-pharmacopoeial-associate-and-senior-pharmacopoeial-associate.html	html	en	T2-article-detail	Corrigendum regarding the Walk-in Interview to be held on 10th March 2026 for filling up vacant positions at the Indian Pharmacopoeia Commission (IPC), an autonomous organization under the Ministry of Health &amp; Family Welfare, Ghaziabad - Indian Pharmacopoeia Commission	56748
/news-highlights/1441-scientists-from-ipc-attended-joint-edqm-epaa-symposium-pyrogen-testing-2-0-ethical,-evolving-and-eco-friendly-implementing-safe,-rapid,-state-of-the-art-and-sustainable-non-animal-approaches-worldwide-at-ccab,-brussels.html	html	en	T2-article-detail	Scientists from IPC attended Joint EDQM-EPAA Symposium: Pyrogen testing 2.0: Ethical, Evolving and Eco-friendly Implementing safe, rapid, state-of-the-art and sustainable non-animal approaches worldwide at CCAB, Brussels - Indian Pharmacopoeia Commission	858911
/news-highlights/1443-applications-are-invited-for-in-person-workshop-on-%E2%80%9Cenhancing-scientific-publications-in-pharmacopoeial-science-and-pharmacovigilance%E2%80%9D-scheduled-from-09th-10th-april,-2026.html	html	en	T2-article-detail	Applications are invited for In-person Workshop on “Enhancing Scientific Publications in Pharmacopoeial Science and Pharmacovigilance” scheduled from 09th–10th April, 2026. Interested participants may refer to the tentative agenda provided below. - Indian Pharmacopoeia Commission	57603
/news-highlights/1443-applications-are-invited-for-in-person-workshop-on-“enhancing-scientific-publications-in-pharmacopoeial-science-and-pharmacovigilance”-scheduled-from-09th-10th-april,-2026.html	html	en	T2-article-detail	Applications are invited for In-person Workshop on “Enhancing Scientific Publications in Pharmacopoeial Science and Pharmacovigilance” scheduled from 09th–10th April, 2026. Interested participants may refer to the tentative agenda provided below. - Indian Pharmacopoeia Commission	57603
/news-highlights/1445-applications-are-invited-for-37th-skill-development-programme-on-pharmacovigilance-scheduled-from-15th-19th-june-2027.html	html	en	T2-article-detail	Applications are invited for 37th Skill Development Programme on Pharmacovigilance scheduled from 15th-19th June 2026. - Indian Pharmacopoeia Commission	57643
/news-highlights/1448-registrations-now-open-scientific-conclave-and-interactive-session-on-indian-pharmacopoeia-ip-2026-an-ecosystem-for-strengthening-quality-standards-of-drugs-pharmaceuticals-1.html	html	en	T2-article-detail	Registrations Now Open | Scientific Conclave and Interactive Session on Indian Pharmacopoeia (IP) 2026: An Ecosystem for Strengthening Quality Standards of Drugs/Pharmaceuticals - Indian Pharmacopoeia Commission	57545
/news-highlights/1449-registration-extended-till-08-april,-2026-2-00-pm-%E2%80%8B-applications-are-invited-for-the-in-person-workshop-on-%E2%80%9Cenhancing-scientific-publications-in-pharmacopoeial-science-and-pharmacovigilance%E2%80%9D-scheduled-on-09%E2%80%9310-april,-2026.html	html	en	T2-article-detail	Registration Extended till 08 April, 2026 (2:00 PM)! ​ Applications are invited for the In-person Workshop on “Enhancing Scientific Publications in Pharmacopoeial Science and Pharmacovigilance” scheduled on 09–10 April, 2026. - Indian Pharmacopoeia Commission	58013
/news-highlights/1449-registration-extended-till-08-april,-2026-2-00-pm-​-applications-are-invited-for-the-in-person-workshop-on-“enhancing-scientific-publications-in-pharmacopoeial-science-and-pharmacovigilance”-scheduled-on-09–10-april,-2026.html	html	en	T2-article-detail	Registration Extended till 08 April, 2026 (2:00 PM)! ​ Applications are invited for the In-person Workshop on “Enhancing Scientific Publications in Pharmacopoeial Science and Pharmacovigilance” scheduled on 09–10 April, 2026. - Indian Pharmacopoeia Commission	58013
/news-highlights/145-from-1st-july-2017-gst-will-be-applicable-on-indian-pharmacopoeia-reference-substance-iprs-impurity-substances-tablets-testing-charges-pt-programme-botanical-reference-standard.html	html	en	T2-article-detail	From 1st July, 2017 GST will be applicable on Indian Pharmacopoeia Reference Substance (IPRS), Impurity Substances, Tablets, Testing charges, PT Programme, Botanical Reference Standard - Indian Pharmacopoeia Commission	57688
/news-highlights/1451-padma-shri-prof-balram-bhargava-delivers-keynote-address-at-ipc-workshop-and-inaugurates-reference-standard-division-at-alrc-building,-ipc.html	html	en	T2-article-detail	Padma Shri Prof. Balram Bhargava Delivers Keynote Address at IPC Workshop and Inaugurates Reference Standard Division at ALRC Building, IPC - Indian Pharmacopoeia Commission	58146
/news-highlights/1452-registrations-now-open-scientific-conclave-and-interactive-session-on-indian-pharmacopoeia-ip-2026-an-ecosystem-for-strengthening-quality-standards-of-drugs-pharmaceuticals-2.html	html	en	T2-article-detail	Registrations Now Open | Scientific Conclave and Interactive Session on Indian Pharmacopoeia (IP) 2026: An Ecosystem for Strengthening Quality Standards of Drugs/Pharmaceuticals - Indian Pharmacopoeia Commission	57659
/news-highlights/1453-revised-terms-conditions-of-empanelment-of-publishers-suppliers-booksellers-for-supply-of-books-to-the-indian-pharmacopoeia-commission-ipc-library,-ghaziabad,-u-p.html	html	en	T2-article-detail	Revised Terms &amp; Conditions of Empanelment of Publishers/Suppliers/Booksellers for Supply of Books to the Indian Pharmacopoeia Commission (IPC) Library, Ghaziabad, U.P. - Indian Pharmacopoeia Commission	56571
/news-highlights/1454-registrations-now-open-scientific-conclave-interactive-session-on-indian-pharmacopoeia-2026-significance-of-indian-pharmacopoeia-reference-standards-and-impurity-standards-in-ensuring-pharmaceutical%E2%80%99s-quality.html	html	en	T2-article-detail	Registrations Now Open | Scientific Conclave &amp; Interactive Session on Indian Pharmacopoeia 2026: Significance of Indian Pharmacopoeia Reference Standards and Impurity Standards in Ensuring Pharmaceutical’s Quality - Indian Pharmacopoeia Commission	58513
/news-highlights/1454-registrations-now-open-scientific-conclave-interactive-session-on-indian-pharmacopoeia-2026-significance-of-indian-pharmacopoeia-reference-standards-and-impurity-standards-in-ensuring-pharmaceutical’s-quality.html	html	en	T2-article-detail	Registrations Now Open | Scientific Conclave &amp; Interactive Session on Indian Pharmacopoeia 2026: Significance of Indian Pharmacopoeia Reference Standards and Impurity Standards in Ensuring Pharmaceutical’s Quality - Indian Pharmacopoeia Commission	58513
/news-highlights/1455-applications-are-invited-for-37th-skill-development-programme-on-pharmacovigilance-scheduled-from-15th-19th-june-2028.html	html	en	T2-article-detail	Registrations Now Open | Applications are invited for 37th Skill Development Programme on Pharmacovigilance scheduled from 15th-19th June 2026. - Indian Pharmacopoeia Commission	56846
/news-highlights/1456-ipc-organizes-scientific-conclave-on-weights,-ph-and-ip-2026-updates-to-strengthen-pharmacopoeial-standards.html	html	en	T2-article-detail	IPC Organizes Scientific Conclave on Weights, pH and IP 2026 Updates to Strengthen Pharmacopoeial Standards - Indian Pharmacopoeia Commission	58403
/news-highlights/1457-the-indian-pharmacopoeia-commission,-an-autonomous-institute-of-ministry-of-health-and-family-welfare,-government-of-india-invites-quotations-on-gem-portal-government-e-marketplace-from-eligible-and-qualified-printing-firms-related-to-printing-and-binding-of-national-formulary-of-india-nfi-2026.html	html	en	T2-article-detail	The Indian Pharmacopoeia Commission, an autonomous institute of MoHFW, GOI invites quotations on Gem Portal (Government E marketplace) from eligible and qualified printing firms related to printing and binding of National Formulary of India (NFI-2026). - Indian Pharmacopoeia Commission	57515
/news-highlights/1459-amendments-in-biotechnology-derived-therapeutic-products-and-vaccine-monographs-dated-30-04-2026.html	html	en	T2-article-detail	Amendments in Biotechnology derived Therapeutic Products and Vaccine monographs dated 30.04.2026 - Indian Pharmacopoeia Commission	56237
/news-highlights/146-new-arrivals-of-books-and-periodicals-in-library.html	html	en	T2-article-detail	New arrivals of Books and Periodicals in Library - Indian Pharmacopoeia Commission	56236
/news-highlights/1460-ipc-is-going-to-conduct-pt-round-01-2026-in-qualitative-test-for-specific-pathogens-present-absent-of-salmonella-shigella-in-10-ml-and-escherichia-coli-staphylococcus-aureus-in-1-ml-of-sample-in-biological-discipline-drugs-pharmaceuticals.html	html	en	T2-article-detail	IPC is going to conduct PT round 01/2026 in Qualitative test for specific pathogens (Present/Absent of Salmonella &amp; Shigella in 10 ml and Escherichia coli &amp; Staphylococcus aureus in 1 ml of sample) in Biological Discipline (Drugs &amp; Pharmaceuticals). - Indian Pharmacopoeia Commission	58899
/news-highlights/1461-information-regarding-a-pre-bid-meeting-that-is-scheduled-today-at-11-30-am-regarding-the-partitioning-tender-for-the-alrc-building-at-ipc.html	html	en	T2-article-detail	Information regarding a pre-bid meeting that is scheduled for today at 11:30 AM regarding the Partitioning tender for the ALRC Building at IPC - Indian Pharmacopoeia Commission	57889
/news-highlights/1462-pt-schedule-2026.html	html	en	T2-article-detail	PT Schedule 2026 - Indian Pharmacopoeia Commission	55581
/news-highlights/1463-registrations-now-open-applications-are-invited-for-37th-skill-development-programme-on-pharmacovigilance-scheduled-from-15th-19th-june-2026.html	html	en	T2-article-detail	Registrations Now Open | Applications are invited for 37th Skill Development Programme on Pharmacovigilance scheduled from 15th-19th June 2026. - Indian Pharmacopoeia Commission	57001
/news-highlights/1464-monitoring-the-safety-of-semaglutide-a-glp-1-receptor-agonist.html	html	en	T2-article-detail	Monitoring the Safety of Semaglutide (a GLP-1 receptor agonist) - Indian Pharmacopoeia Commission	55870
/news-highlights/1465-amendments-in-biotechnology-derived-therapeutic-products-monographs.html	html	en	T2-article-detail	Amendments in Biotechnology derived Therapeutic Products monographs - Indian Pharmacopoeia Commission	56260
/news-highlights/1466-applications-open-mvpi-internship-programme-2026.html	html	en	T2-article-detail	Applications Open: MvPI Internship Programme 2026 - Indian Pharmacopoeia Commission	57388
/news-highlights/1467-applications-are-invited-for-filling-four-posts-of-scientific-assistant.html	html	en	T2-article-detail	Applications are invited for filling four posts of Scientific Assistant - Indian Pharmacopoeia Commission	56203
/news-highlights/147-filling-of-9-nine-vacant-post-of-scientific-officer-6-ur-2-obc-1-sc-pay-band-3-grade-pay-rs-5400.html	html	en	T2-article-detail	Filling of 9 (Nine) vacant post of Scientific Officer (6-UR, 2-OBC, 1-SC) (Pay band 3, Grade Pay Rs. 5400) - Indian Pharmacopoeia Commission	57997
/news-highlights/1471-registrations-open-national-capacity-building-programme-on-materiovigilance-system-in-india.html	html	en	T2-article-detail	Registrations Open: National Capacity Building Programme on Materiovigilance System in India - Indian Pharmacopoeia Commission	58970
/news-highlights/1472-conference-on-ensuring-quality-of-blood-and-blood-components-through-ip-2026.html	html	en	T2-article-detail	Conference on “Ensuring Quality of Blood and Blood Components through IP 2026” to be held on 24th June 2026 - Indian Pharmacopoeia Commission	56243
/news-highlights/1473-walk-in-interview-for-filling-up-of-the-vacant-position-for-lab-attendant-at-indian-pharmacopoeia-commission-ipc-,-an-autonomous-organization-under-the-ministry-of-health-family-welfare,-ghaziabad,-through-outsourcing-manpower-providing-agency-2.html	html	en	T2-article-detail	Walk-in Interview for filling up of the vacant position for Lab attendant at Indian Pharmacopoeia Commission (IPC), an Autonomous organization under the Ministry of Health &amp; Family Welfare, Ghaziabad, through Outsourcing Manpower Providing Agency - Indian Pharmacopoeia Commission	57108
/news-highlights/1474-internship-opportunity-who-collaborating-centre-activities,-indian-pharmacopoeia-commission.html	html	en	T2-article-detail	Internship Opportunity : WHO Collaborating Centre Activities, Indian Pharmacopoeia Commission - Indian Pharmacopoeia Commission	57153
/news-highlights/1475-application-are-invited-for-in-person-brainstorming-session-on-%E2%80%9Cbuilding-a-comprehensive-ecosystem-for-patient-safety-ensuring-quality-of-medicines,-medical-devices-and-blood-products-in-india%E2%80%9D.html	html	en	T2-article-detail	Registration Extended: Brainstorming Session on “Building a Comprehensive Ecosystem for Patient Safety: Ensuring Quality of Medicines, Medical Devices and Blood Products in India” - Indian Pharmacopoeia Commission	57770
/news-highlights/1475-application-are-invited-for-in-person-brainstorming-session-on-“building-a-comprehensive-ecosystem-for-patient-safety-ensuring-quality-of-medicines,-medical-devices-and-blood-products-in-india”.html	html	en	T2-article-detail	Registration Extended: Brainstorming Session on “Building a Comprehensive Ecosystem for Patient Safety: Ensuring Quality of Medicines, Medical Devices and Blood Products in India” - Indian Pharmacopoeia Commission	57770
/news-highlights/1476-ipc-newsletter-vol-2-2025.html	html	en	T2-article-detail	IPC Newsletter Vol. 2 2025 - Indian Pharmacopoeia Commission	55780
/news-highlights/1477-indian-pharmacopoeia-2026-amendment-lists.html	html	en	T2-article-detail	Indian Pharmacopoeia 2026- Amendment Lists - Indian Pharmacopoeia Commission	57042
/news-highlights/1478-1st-annual-pharmacopoeial-meet-stakeholder-s-contribution-award.html	html	en	T2-article-detail	1st Annual Pharmacopoeial Meet &amp; Stakeholder's Contribution Award - Indian Pharmacopoeia Commission	56100
/news-highlights/1479-walk-in-interview-is-going-to-be-held-on-15th-july-2026-for-filling-up-of-the-vacant-post-of-receptionist-in-indian-pharmacopoeia-commission-ipc.html	html	en	T2-article-detail	Walk-in Interview is going to be held on 15th July 2026 for filling up of the vacant post of Receptionist in Indian Pharmacopoeia Commission (IPC). - Indian Pharmacopoeia Commission	56474
/news-highlights/148-result-of-the-preliminary-qualifying-written-examination-for-the-post-of-scientific-officer-pay-band-3-grade-pay-rs-5400-scientific-group-a-has-been-displayed-on-the-website-of-ipc.html	html	en	T2-article-detail	Result of the Preliminary Qualifying Written Examination for the post of Scientific Officer (Pay Band 3, Grade Pay Rs. 5400) (Scientific Group A) has been displayed on the website of IPC - Indian Pharmacopoeia Commission	56840
/news-highlights/1480-applications-are-invited-for-the-engagement-of-contractual-position-of-fireman-for-filling-up-of-the-vacant-positions-at-indian-pharmacopoeia-commission-ipc.html	html	en	T2-article-detail	Applications are invited for the engagement of contractual position of Fireman for filling up of the vacant positions at Indian Pharmacopoeia Commission (IPC) - Indian Pharmacopoeia Commission	56660
/news-highlights/1481-call-for-experts-join-ipc%E2%80%99s-it-expert-committee-for-strengthening-ipc%E2%80%99s-digital-initiatives-in-alignment-with-digital-india-mission.html	html	en	T2-article-detail	Call for Experts: Join IPC’s IT Expert Committee for Strengthening IPC’s Digital Initiatives in Alignment with Digital India Mission - Indian Pharmacopoeia Commission	68222
/news-highlights/1481-call-for-experts-join-ipc’s-it-expert-committee-for-strengthening-ipc’s-digital-initiatives-in-alignment-with-digital-india-mission.html	html	en	T2-article-detail	Call for Experts: Join IPC’s IT Expert Committee for Strengthening IPC’s Digital Initiatives in Alignment with Digital India Mission - Indian Pharmacopoeia Commission	68222
/news-highlights/1482-registrations-now-open-applications-are-invited-for-38th-skill-development-programme-on-pharmacovigilance-scheduled-from-17th-21st-august-2026.html	html	en	T2-article-detail	Registrations Now Open | Applications are invited for 38th Skill Development Programme on Pharmacovigilance scheduled from 17th-21st August 2026 - Indian Pharmacopoeia Commission	57006
/news-highlights/1483-the-indian-pharmacopoeia-commission,-an-autonomous-institute-of-mohfw,-goi-invites-quotations-on-gem-portal-government-e-marketplace-from-eligible-and-qualified-vendors-for-digitalization-of-the-national-formulary-of-india-nfi.html	html	en	T2-article-detail	The Indian Pharmacopoeia Commission, an autonomous institute of MoHFW, GOI invites quotations on Gem Portal (Government E marketplace) from eligible and qualified vendors for Digitalization of the National Formulary of India (NFI). - Indian Pharmacopoeia Commission	57465
/news-highlights/1484-notice-on-release-of-10th-edition-of-the-indian-pharmacopoeia-ip-2026.html	html	en	T2-article-detail	Notice on Release of 10th Edition of the Indian Pharmacopoeia (IP) 2026 - Indian Pharmacopoeia Commission	55924
/news-highlights/1485-applications-are-invited-for-the-contractual-positions-of-scientific-consultant-and-pharmacopoeial-associate-grade-i-at-the-indian-pharmacopoeia-commission-ipc.html	html	en	T2-article-detail	Applications are invited for the contractual positions of Scientific Consultant and Pharmacopoeial Associate Grade-I at the Indian Pharmacopoeia Commission (IPC) - Indian Pharmacopoeia Commission	56555
/news-highlights/1486-national-conference-on-quality-and-safety-of-biosimilars-strengthening-india-s-biopharma-shakti-vision-to-be-held-on-10-11th-september-2026-at-bengaluru.html	html	en	T2-article-detail	National Conference on Quality and Safety of Biosimilars: Strengthening India's Biopharma SHAKTI Vision to be held on 10-11th September 2026 at Bengaluru - Indian Pharmacopoeia Commission	56532
/news-highlights/1487-result-of-the-selection-process-for-the-post-of-senior-scientific-officer.html	html	en	T2-article-detail	Result of the selection process for the post of Senior Scientific Officer, IPC - Indian Pharmacopoeia Commission	57156
/news-highlights/149-news-letter-vol-1-issue-2-april-2017.html	html	en	T2-article-detail	News Letter (Vol. 1 Issue 2 April 2017) - Indian Pharmacopoeia Commission	55787
/news-highlights/1490-corrigendum-related-to-gem-tender-notice-digitalization-of-the-national-formulary-of-india-nfi.html	html	en	T2-article-detail	Corrigendum related to GeM tender notice: Digitalization of the National Formulary of India (NFI) - Indian Pharmacopoeia Commission	56313
/news-highlights/1491-scientific-conclave-interactive-session-on-indian-pharmacopoeia-2026.html	html	en	T2-article-detail	Scientific Conclave &amp; Interactive Session on Indian Pharmacopoeia 2026 - Indian Pharmacopoeia Commission	57093
/news-highlights/1492-applications-are-invited-for-in-person-for-the-brainstorming-session-on-ai-powered-pharmacopoeia-standards-development-pharmacovigilance-practices-%E2%80%9D.html	html	en	T2-article-detail	Applications are invited for In-Person Brainstorming Session on &quot;AI-Powered Pharmacopoeia Standards Development &amp; Pharmacovigilance Practices.” - Indian Pharmacopoeia Commission	58038
/news-highlights/1492-applications-are-invited-for-in-person-for-the-brainstorming-session-on-ai-powered-pharmacopoeia-standards-development-pharmacovigilance-practices-”.html	html	en	T2-article-detail	Applications are invited for In-Person Brainstorming Session on &quot;AI-Powered Pharmacopoeia Standards Development &amp; Pharmacovigilance Practices.” - Indian Pharmacopoeia Commission	58038
/news-highlights/1496-registrations-are-open-for-the-6th-national-pharmacovigilance-week-campaign-on-21st-september,-2026-at-bhim-hall,-dr-ambedkar-international-centre,-new-delhi.html	html	en	T2-article-detail	Registrations are open for the 6th National Pharmacovigilance Week Campaign on 21st September, 2026 at BHIM Hall, Dr. Ambedkar International Centre, New Delhi - Indian Pharmacopoeia Commission	58032
/news-highlights/150-primary-packages-for-pharmaceuticals.html	html	en	T2-article-detail	Primary Packages for Pharmaceuticals - Indian Pharmacopoeia Commission	55848
/news-highlights/1501-draft-revision-contains-ip-monographs-general-chapters-for-comments.html	html	en	T2-article-detail	Draft revision contains IP monographs/General chapters for comments - Indian Pharmacopoeia Commission	56042
/news-highlights/1502-scientific-conclave-and-interactive-session-on-indian-pharmacopoeia-ip-2026-advancing-quality,-safety,-and-innovation-in-drugs,-food-and-phytopharmaceuticals.html	html	en	T2-article-detail	Scientific Conclave and Interactive Session on Indian Pharmacopoeia (IP) 2026: Advancing Quality, Safety, and Innovation in Drugs, Food and Phytopharmaceuticals - Indian Pharmacopoeia Commission	57361
/news-highlights/1503-adrms-made-easy-a-step-by-step-guide-to-medical-device-adverse-event-reporting-under-materiovigilance-programme-of-india.html	html	en	T2-article-detail	ADRMS Made Easy: A Step-by-Step Guide to Medical Device Adverse Event Reporting under Materiovigilance Programme of India - Indian Pharmacopoeia Commission	56374
/news-highlights/1504-applications-open-mvpi-internship-programme-2027.html	html	en	T2-article-detail	Applications Open: MvPI Internship Programme 2026 - Indian Pharmacopoeia Commission	59567
/news-highlights/151-17-03-2017.html	html	en	T2-article-detail	चिन्‍तन बैठक में भाग लेते हुए स्‍वास्‍थ्‍य के क्षेत्र में दशा-दिशा निर्धारण हेतू भारतीय भेषज संहिता आयोग में बुलाई गई 17.03.2017 - Indian Pharmacopoeia Commission	56742
/news-highlights/152-inauguration-ceremony-for-seventh-training-programme-on-various-analytical-instruments-and-techniques-for-government-drugs-analyst.html	html	en	T2-article-detail	Inauguration Ceremony for Seventh Training Programme on Various Analytical Instruments and Techniques for Government Drugs Analyst - Indian Pharmacopoeia Commission	56855
/news-highlights/153-forthcoming-training-schedule-of-the-year-2017.html	html	en	T2-article-detail	Forthcoming Training Schedule of the year 2017 - Indian Pharmacopoeia Commission	55795
/news-highlights/154-5th-edition-of-national-formulary-of-india-2016.html	html	en	T2-article-detail	5th edition of National Formulary of India 2016 - Indian Pharmacopoeia Commission	55847
/news-highlights/155-deletion-of-6-veterinary-biological-monographs-from-forthcoming-edition-of-indian-pharmacopoeia.html	html	en	T2-article-detail	Deletion of 6 Veterinary Biological Monographs from forthcoming edition of Indian Pharmacopoeia - Indian Pharmacopoeia Commission	56504
/news-highlights/156-general-chapter-on-environmental-monitoring.html	html	en	T2-article-detail	General Chapter on Environmental Monitoring - Indian Pharmacopoeia Commission	55864
/news-highlights/157-notice-for-opening-financial-bid-for-for-designing-development-of-ipc-web-portal.html	html	en	T2-article-detail	Notice for opening Financial Bid for for Designing &amp; Development of IPC Web Portal - Indian Pharmacopoeia Commission	58870
/news-highlights/158-draft-monograph-of-allergen-products-for-comments-of-stakeholders.html	html	en	T2-article-detail	Draft monograph of Allergen Products for comments of stakeholders - Indian Pharmacopoeia Commission	56041
/news-highlights/159-veterinary-vaccines-general-monograph-for-stakeholder-comments.html	html	en	T2-article-detail	Veterinary Vaccines General Monograph for stakeholder comments - Indian Pharmacopoeia Commission	55967
/news-highlights/160-protocol-of-ip-prednisone-tablet-for-dissolution-apparatus-calibration.html	html	en	T2-article-detail	Protocol of IP Prednisone Tablet for Dissolution Apparatus Calibration - Indian Pharmacopoeia Commission	56018
/news-highlights/163-5-8-1-dimensions-of-hard-gelatin-capsule-shells-seeking-the-comments-from-stakeholders-before-10-12-2016.html	html	en	T2-article-detail	5.8.1 Dimensions of Hard Gelatin Capsule Shells (Seeking the comments from stakeholders before 10-12-2016) - Indian Pharmacopoeia Commission	56196
/news-highlights/164-5-8-2-dimensions-of-hard-cellulose-capsule-shells-seeking-the-comments-from-stakeholders-before-10-12-2016.html	html	en	T2-article-detail	5.8.2 Dimensions of Hard Cellulose Capsule Shells (Seeking the comments from stakeholders before 10-12-2016) - Indian Pharmacopoeia Commission	56195
/news-highlights/165-amendment-list-003-to-ip-2014.html	html	en	T2-article-detail	Amendment List 003 to IP 2014 - Indian Pharmacopoeia Commission	55736
/news-highlights/167-amendment-list-005-to-ip-2014.html	html	en	T2-article-detail	Amendment List 005 to IP 2014 - Indian Pharmacopoeia Commission	55740
/news-highlights/168-amendment-list-004-to-ip-2014-hard-cellulose-capsule-shells.html	html	en	T2-article-detail	Amendment List 004 to IP 2014 (Hard Cellulose Capsule Shells) - Indian Pharmacopoeia Commission	55925
/news-highlights/169-amendment-list-005-to-ip-2015.html	html	en	T2-article-detail	Amendment List 005 to IP 2014 - Indian Pharmacopoeia Commission	55740
